"diffusion_input","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","6.304165276324094E-4","9504","846","false","846"
"0.0","0.0025325344509827723","5992","3054","false","3054"
"0.0","0.007416479014160815","1469","2551","true","2551"
"0.0","2.179283818753682E-4","13314","186","false","186"
"0.0","6.160499419923222E-4","9582","57509","false","57509"
"0.0","0.009009668580211365","904","10048","true","10048"
"0.0","0.005895233510472662","2349","8237","false","8237"
"0.0","0.007889968379724334","1280","6421","true","6421"
"0.0","0.010242616363088668","631","4841","true","4841"
"0.0","0.006077564864456402","2255","5584","false","5584"
"0.0","0.007686211319339524","1361","660","true","660"
"0.0","0.0012231560756951216","7302","11099","false","11099"
"0.0","4.5008821282211764E-4","10707","7216","false","7216"
"0.0","7.752996570578127E-4","8784","4435","false","4435"
"0.0","0.004465173356795756","3529","89","false","89"
"0.0","4.690680013595286E-4","10547","10716","false","10716"
"0.0","0.00812844090070975","1201","8573","true","8573"
"0.0","0.0025020984124267506","6016","3397","false","3397"
"0.0","0.014654054743030451","282","4036","true","4036"
"0.0","9.902869043277006E-4","7934","1741","false","1741"
"0.0","0.005139734970653283","2701","2066","false","2066"
"0.0","0.004266585043176737","3859","23413","false","23413"
"0.0","1.3841026173241894E-4","14700","11141","false","11141"
"0.0","9.383102163656576E-4","8123","9826","false","9826"
"0.0","8.082098832719255E-5","16151","5365","false","5365"
"0.0","5.444625679856253E-5","17024","90249","false","90249"
"0.0","0.005504925675150078","2533","9500","false","9500"
"0.0","0.005222970969141765","2657","10128","false","10128"
"0.0","0.009006716252204451","906","8409","true","8409"
"0.0","0.0103445382074809","620","6839","true","6839"
"0.0","0.012991183466641812","348","7337","true","7337"
"0.0","0.008811789902321121","958","29978","true","29978"
"0.0","0.0048578190335044485","2918","9367","false","9367"
"0.0","1.924807501024398E-4","13742","10244","false","10244"
"0.0","0.010827033044432657","574","1488","true","1488"
"0.0","4.907128413005579E-4","10395","11279","false","11279"
"0.0","0.0013415181539171521","7086","65109","false","65109"
"0.0","0.00320693733817277","5465","54902","false","54902"
"0.0","1.236754622248783E-4","15023","56000","false","56000"
"0.0","0.007321978512914825","1525","7514","true","7514"
"0.0","0.004053997861779718","4219","990","false","990"
"0.0","2.621278913936539E-4","12704","28227","false","28227"
"0.0","0.0035055827140654666","5091","1678","false","1678"
"0.0","0.003991707934894869","4316","8027","false","8027"
"0.0","0.012505120568146547","380","6457","true","6457"
"0.0","0.010883343884236577","569","30011","true","30011"
"0.0","0.006678551569421117","1916","1837","true","1837"
"0.0","0.0026687964506490166","5903","1756","false","1756"
"0.0","0.0052221932613275325","2658","7454","false","7454"
"0.0","0.004833046541438539","2955","10243","false","10243"
"0.0","3.976191185204706E-4","11169","23229","false","23229"
"0.0","9.398273514629535E-4","8116","10084","false","10084"
